# file: 12CO_LB_regrid_LSRK_spw0.ms
# From plot 0
# x y chan scan field ant1 ant2 ant1name ant2name time freq spw poln obs
# U V None None None None None None None MJD(seconds) GHz None None None
-62.3164 43.6955 13 36 0 5 30 DA47@A022 DV11@A007 5208538571.376 345.791059400 0 YY 0
-1128.37 -273.667 14 36 0 5 31 DA47@A022 DV12@A121 5208538571.376 345.792036084 0 XX 0
-161.49 183.638 15 36 0 5 32 DA47@A022 DV14@A074 5208538571.376 345.793012769 0 YY 0
-524.083 521.06 16 36 0 5 33 DA47@A022 DV15@A105 5208538571.376 345.793989454 0 XX 0
-693.622 -46.7585 17 36 0 5 34 DA47@A022 DV16@A108 5208538571.376 345.794966139 0 YY 0
-714.968 -615.24 18 36 0 5 35 DA47@A022 DV17@A116 5208538571.376 345.795942824 0 XX 0
-158.019 99.257 19 36 0 5 36 DA47@A022 DV18@A070 5208538571.376 345.796919509 0 YY 0
543.385 -105.786 20 36 0 5 37 DA47@A022 DV19@A104 5208538571.376 345.797896194 0 XX 0
-125.228 -60.8429 21 36 0 5 38 DA47@A022 DV20@A072 5208538571.376 345.798872878 0 YY 0
94.8051 4.62918 22 36 0 5 39 DA47@A022 DV21@A068 5208538571.376 345.799849563 0 XX 0
47.3794 -220.886 23 36 0 5 40 DA47@A022 DV22@A088 5208538571.376 345.800826248 0 YY 0
-56.0347 205.472 24 36 0 5 41 DA47@A022 DV23@A060 5208538571.376 345.801802933 0 XX 0
-308.226 -716.574 25 36 0 5 42 DA47@A022 DV24@A111 5208538571.376 345.802779618 0 YY 0
51.1482 105.015 26 36 0 5 43 DA47@A022 DV25@A033 5208538571.376 345.803756303 0 XX 0
272.657 -124.889 27 36 0 6 7 DA48@A082 DA49@A066 5208538571.376 345.804732988 0 YY 0
292.869 333.696 28 36 0 6 8 DA48@A082 DA50@A089 5208538571.376 345.805709672 0 XX 0
83.8329 -261.933 29 36 0 6 10 DA48@A082 DA53@A085 5208538571.376 345.806686357 0 YY 0
289.369 -220.793 0 36 0 6 11 DA48@A082 DA54@A075 5208538571.376 345.778362496 0 XX 0
292.273 525.259 1 36 0 6 12 DA48@A082 DA55@A134 5208538571.376 345.779339181 0 YY 0
278.078 86.6545 2 36 0 6 13 DA48@A082 DA56@A062 5208538571.376 345.780315866 0 XX 0
498.494 274.536 3 36 0 6 14 DA48@A082 DA57@A094 5208538571.376 345.781292551 0 YY 0
327.017 162.76 4 36 0 6 15 DA48@A082 DA58@A076 5208538571.376 345.782269236 0 XX 0
219.089 -437.886 5 36 0 6 16 DA48@A082 DA59@A093 5208538571.376 345.783245921 0 YY 0
359.78 52.728 6 36 0 6 17 DA48@A082 DA62@A069 5208538571.376 345.784222606 0 XX 0
299.21 902.447 7 36 0 6 18 DA48@A082 DA63@A115 5208538571.376 345.785199290 0 YY 0
-47.4084 782.433 8 36 0 6 19 DA48@A082 DA64@A110 5208538571.376 345.786175975 0 XX 0
266.224 43.9976 9 36 0 6 20 DA48@A082 DA65@A045 5208538571.376 345.787152660 0 YY 0
285.913 -56.4092 10 36 0 6 21 DA48@A082 DV02@A024 5208538571.376 345.788129345 0 XX 0
298.612 5.3745 11 36 0 6 22 DA48@A082 DV03@A027 5208538571.376 345.789106030 0 YY 0
203.854 16.4837 12 36 0 6 23 DA48@A082 DV04@A042 5208538571.376 345.790082715 0 XX 0
23.7802 307.239 13 36 0 6 24 DA48@A082 DV05@A092 5208538571.376 345.791059400 0 YY 0
638.813 -374.551 14 36 0 6 25 DA48@A082 DV06@A096 5208538571.376 345.792036084 0 XX 0
519.527 37.7644 15 36 0 6 26 DA48@A082 DV07@A086 5208538571.376 345.793012769 0 YY 0
-10.9383 121.819 16 36 0 6 27 DA48@A082 DV08@A087 5208538571.376 345.793989454 0 XX 0
410.054 -8.45408 17 36 0 6 28 DA48@A082 DV09@A073 5208538571.376 345.794966139 0 YY 0
189.236 18.7723 18 36 0 6 29 DA48@A082 DV10@A043 5208538571.376 345.795942824 0 XX 0
196.394 -46.2146 19 36 0 6 30 DA48@A082 DV11@A007 5208538571.376 345.796919509 0 YY 0
-869.651 -363.583 20 36 0 6 31 DA48@A082 DV12@A121 5208538571.376 345.797896194 0 XX 0
97.2202 93.7267 21 36 0 6 32 DA48@A082 DV14@A074 5208538571.376 345.798872878 0 YY 0
-265.374 431.148 22 36 0 6 33 DA48@A082 DV15@A105 5208538571.376 345.799849563 0 XX 0
-434.909 -136.672 23 36 0 6 34 DA48@A082 DV16@A108 5208538571.376 345.800826248 0 YY 0
-456.251 -705.154 24 36 0 6 35 DA48@A082 DV17@A116 5208538571.376 345.801802933 0 XX 0
100.691 9.3455 25 36 0 6 36 DA48@A082 DV18@A070 5208538571.376 345.802779618 0 YY 0
802.094 -195.694 26 36 0 6 37 DA48@A082 DV19@A104 5208538571.376 345.803756303 0 XX 0
133.484 -150.754 27 36 0 6 38 DA48@A082 DV20@A072 5208538571.376 345.804732988 0 YY 0
353.516 -85.2814 28 36 0 6 39 DA48@A082 DV21@A068 5208538571.376 345.805709672 0 XX 0
306.092 -310.796 29 36 0 6 40 DA48@A082 DV22@A088 5208538571.376 345.806686357 0 YY 0
202.675 115.562 0 36 0 6 41 DA48@A082 DV23@A060 5208538571.376 345.778362496 0 XX 0
-49.5093 -806.484 1 36 0 6 42 DA48@A082 DV24@A111 5208538571.376 345.779339181 0 YY 0
309.858 15.1049 2 36 0 6 43 DA48@A082 DV25@A033 5208538571.376 345.780315866 0 XX 0
20.2139 458.585 3 36 0 7 8 DA49@A066 DA50@A089 5208538571.376 345.781292551 0 YY 0
-188.825 -137.043 4 36 0 7 10 DA49@A066 DA53@A085 5208538571.376 345.782269236 0 XX 0
16.7116 -95.9042 5 36 0 7 11 DA49@A066 DA54@A075 5208538571.376 345.783245921 0 YY 0
19.6193 650.148 6 36 0 7 12 DA49@A066 DA55@A134 5208538571.376 345.784222606 0 XX 0
5.422 211.543 7 36 0 7 13 DA49@A066 DA56@A062 5208538571.376 345.785199290 0 YY 0
225.839 399.424 8 36 0 7 14 DA49@A066 DA57@A094 5208538571.376 345.786175975 0 XX 0
54.362 287.649 9 36 0 7 15 DA49@A066 DA58@A076 5208538571.376 345.787152660 0 YY 0
-53.5696 -312.997 10 36 0 7 16 DA49@A066 DA59@A093 5208538571.376 345.788129345 0 XX 0
87.1244 177.619 11 36 0 7 17 DA49@A066 DA62@A069 5208538571.376 345.789106030 0 YY 0
26.5586 1027.34 12 36 0 7 18 DA49@A066 DA63@A115 5208538571.376 345.790082715 0 XX 0
-320.061 907.323 13 36 0 7 19 DA49@A066 DA64@A110 5208538571.376 345.791059400 0 YY 0
-6.43239 168.887 14 36 0 7 20 DA49@A066 DA65@A045 5208538571.376 345.792036084 0 XX 0
13.2561 68.4823 15 36 0 7 21 DA49@A066 DV02@A024 5208538571.376 345.793012769 0 YY 0
25.9561 130.264 16 36 0 7 22 DA49@A066 DV03@A027 5208538571.376 345.793989454 0 XX 0
-68.802 141.374 17 36 0 7 23 DA49@A066 DV04@A042 5208538571.376 345.794966139 0 YY 0
-248.875 432.13 18 36 0 7 24 DA49@A066 DV05@A092 5208538571.376 345.795942824 0 XX 0
366.156 -249.665 19 36 0 7 25 DA49@A066 DV06@A096 5208538571.376 345.796919509 0 YY 0
246.871 162.653 20 36 0 7 26 DA49@A066 DV07@A086 5208538571.376 345.797896194 0 XX 0
-283.594 246.708 21 36 0 7 27 DA49@A066 DV08@A087 5208538571.376 345.798872878 0 YY 0
137.398 116.435 22 36 0 7 28 DA49@A066 DV09@A073 5208538571.376 345.799849563 0 XX 0
-83.4199 143.662 23 36 0 7 29 DA49@A066 DV10@A043 5208538571.376 345.800826248 0 YY 0
-76.2624 78.6741 24 36 0 7 30 DA49@A066 DV11@A007 5208538571.376 345.801802933 0 XX 0
-1142.31 -238.69 25 36 0 7 31 DA49@A066 DV12@A121 5208538571.376 345.802779618 0 YY 0
-175.436 218.617 26 36 0 7 32 DA49@A066 DV14@A074 5208538571.376 345.803756303 0 XX 0
-538.03 556.038 27 36 0 7 33 DA49@A066 DV15@A105 5208538571.376 345.804732988 0 YY 0
-707.567 -11.7807 28 36 0 7 34 DA49@A066 DV16@A108 5208538571.376 345.805709672 0 XX 0
-728.912 -580.262 29 36 0 7 35 DA49@A066 DV17@A116 5208538571.376 345.806686357 0 YY 0
-171.965 134.236 0 36 0 7 36 DA49@A066 DV18@A070 5208538571.376 345.778362496 0 XX 0
529.439 -70.807 1 36 0 7 37 DA49@A066 DV19@A104 5208538571.376 345.779339181 0 YY 0
-139.173 -25.8643 2 36 0 7 38 DA49@A066 DV20@A072 5208538571.376 345.780315866 0 XX 0
80.8592 39.6081 3 36 0 7 39 DA49@A066 DV21@A068 5208538571.376 345.781292551 0 YY 0
33.434 -185.907 4 36 0 7 40 DA49@A066 DV22@A088 5208538571.376 345.782269236 0 XX 0
-69.981 240.451 5 36 0 7 41 DA49@A066 DV23@A060 5208538571.376 345.783245921 0 YY 0
-322.17 -681.596 6 36 0 7 42 DA49@A066 DV24@A111 5208538571.376 345.784222606 0 XX 0
37.202 139.994 7 36 0 7 43 DA49@A066 DV25@A033 5208538571.376 345.785199290 0 YY 0
-209.039 -595.629 8 36 0 8 10 DA50@A089 DA53@A085 5208538571.376 345.786175975 0 XX 0
-3.50143 -554.489 9 36 0 8 11 DA50@A089 DA54@A075 5208538571.376 345.787152660 0 YY 0
-0.595563 191.563 10 36 0 8 12 DA50@A089 DA55@A134 5208538571.376 345.788129345 0 XX 0
-14.7915 -247.042 11 36 0 8 13 DA50@A089 DA56@A062 5208538571.376 345.789106030 0 YY 0
205.626 -59.1611 12 36 0 8 14 DA50@A089 DA57@A094 5208538571.376 345.790082715 0 XX 0
34.1458 -170.935 13 36 0 8 15 DA50@A089 DA58@A076 5208538571.376 345.791059400 0 YY 0
-73.7817 -771.582 14 36 0 8 16 DA50@A089 DA59@A093 5208538571.376 345.792036084 0 XX 0
66.9056 -280.966 15 36 0 8 17 DA50@A089 DA62@A069 5208538571.376 345.793012769 0 YY 0
6.34253 568.751 16 36 0 8 18 DA50@A089 DA63@A115 5208538571.376 345.793989454 0 XX 0
-340.277 448.738 17 36 0 8 19 DA50@A089 DA64@A110 5208538571.376 345.794966139 0 YY 0
-26.6473 -289.698 18 36 0 8 20 DA50@A089 DA65@A045 5208538571.376 345.795942824 0 XX 0
-6.96413 -390.102 19 36 0 8 21 DA50@A089 DV02@A024 5208538571.376 345.796919509 0 YY 0
5.74082 -328.321 20 36 0 8 22 DA50@A089 DV03@A027 5208538571.376 345.797896194 0 XX 0
-89.0177 -317.211 21 36 0 8 23 DA50@A089 DV04@A042 5208538571.376 345.798872878 0 YY 0
-269.091 -26.4557 22 36 0 8 24 DA50@A089 DV05@A092 5208538571.376 345.799849563 0 XX 0
345.945 -708.249 23 36 0 8 25 DA50@A089 DV06@A096 5208538571.376 345.800826248 0 YY 0
226.655 -295.931 24 36 0 8 26 DA50@A089 DV07@A086 5208538571.376 345.801802933 0 XX 0
-303.806 -211.877 25 36 0 8 27 DA50@A089 DV08@A087 5208538571.376 345.802779618 0 YY 0
117.183 -342.15 26 36 0 8 28 DA50@A089 DV09@A073 5208538571.376 345.803756303 0 XX 0
-103.634 -314.923 27 36 0 8 29 DA50@A089 DV10@A043 5208538571.376 345.804732988 0 YY 0
-96.4749 -379.911 28 36 0 8 30 DA50@A089 DV11@A007 5208538571.376 345.805709672 0 XX 0
-1162.52 -697.277 29 36 0 8 31 DA50@A089 DV12@A121 5208538571.376 345.806686357 0 YY 0
-195.651 -239.968 0 36 0 8 32 DA50@A089 DV14@A074 5208538571.376 345.778362496 0 XX 0
-558.243 97.452 1 36 0 8 33 DA50@A089 DV15@A105 5208538571.376 345.779339181 0 YY 0
-727.781 -470.367 2 36 0 8 34 DA50@A089 DV16@A108 5208538571.376 345.780315866 0 XX 0
-749.124 -1038.85 3 36 0 8 35 DA50@A089 DV17@A116 5208538571.376 345.781292551 0 YY 0
-192.18 -324.35 4 36 0 8 36 DA50@A089 DV18@A070 5208538571.376 345.782269236 0 XX 0
509.225 -529.391 5 36 0 8 37 DA50@A089 DV19@A104 5208538571.376 345.783245921 0 YY 0
-159.388 -484.449 6 36 0 8 38 DA50@A089 DV20@A072 5208538571.376 345.784222606 0 XX 0
60.6436 -418.977 7 36 0 8 39 DA50@A089 DV21@A068 5208538571.376 345.785199290 0 YY 0
13.2206 -644.492 8 36 0 8 40 DA50@A089 DV22@A088 5208538571.376 345.786175975 0 XX 0
-90.1936 -218.134 9 36 0 8 41 DA50@A089 DV23@A060 5208538571.376 345.787152660 0 YY 0
-342.379 -1140.18 10 36 0 8 42 DA50@A089 DV24@A111 5208538571.376 345.788129345 0 XX 0
16.9883 -318.591 11 36 0 8 43 DA50@A089 DV25@A033 5208538571.376 345.789106030 0 YY 0
205.536 41.1393 12 36 0 10 11 DA53@A085 DA54@A075 5208538571.376 345.790082715 0 XX 0
208.444 787.191 13 36 0 10 12 DA53@A085 DA55@A134 5208538571.376 345.791059400 0 YY 0
194.247 348.587 14 36 0 10 13 DA53@A085 DA56@A062 5208538571.376 345.792036084 0 XX 0
414.664 536.467 15 36 0 10 14 DA53@A085 DA57@A094 5208538571.376 345.793012769 0 YY 0
243.188 424.692 16 36 0 10 15 DA53@A085 DA58@A076 5208538571.376 345.793989454 0 XX 0
135.255 -175.954 17 36 0 10 16 DA53@A085 DA59@A093 5208538571.376 345.794966139 0 YY 0
275.952 314.661 18 36 0 10 17 DA53@A085 DA62@A069 5208538571.376 345.795942824 0 XX 0
215.384 1164.38 19 36 0 10 18 DA53@A085 DA63@A115 5208538571.376 345.796919509 0 YY 0
-131.236 1044.37 20 36 0 10 19 DA53@A085 DA64@A110 5208538571.376 345.797896194 0 XX 0
182.393 305.93 21 36 0 10 20 DA53@A085 DA65@A045 5208538571.376 345.798872878 0 YY 0
202.084 205.524 22 36 0 10 21 DA53@A085 DV02@A024 5208538571.376 345.799849563 0 XX 0
214.782 267.307 23 36 0 10 22 DA53@A085 DV03@A027 5208538571.376 345.800826248 0 YY 0
120.024 278.417 24 36 0 10 23 DA53@A085 DV04@A042 5208538571.376 345.801802933 0 XX 0
-60.0493 569.172 25 36 0 10 24 DA53@A085 DV05@A092 5208538571.376 345.802779618 0 YY 0
554.979 -112.62 26 36 0 10 25 DA53@A085 DV06@A096 5208538571.376 345.803756303 0 XX 0
435.697 299.696 27 36 0 10 26 DA53@A085 DV07@A086 5208538571.376 345.804732988 0 YY 0
-94.7706 383.752 28 36 0 10 27 DA53@A085 DV08@A087 5208538571.376 345.805709672 0 XX 0
326.223 253.478 29 36 0 10 28 DA53@A085 DV09@A073 5208538571.376 345.806686357 0 YY 0
105.405 280.705 0 36 0 10 29 DA53@A085 DV10@A043 5208538571.376 345.778362496 0 XX 0
112.562 215.718 1 36 0 10 30 DA53@A085 DV11@A007 5208538571.376 345.779339181 0 YY 0
-953.487 -101.647 2 36 0 10 31 DA53@A085 DV12@A121 5208538571.376 345.780315866 0 XX 0
13.3894 355.66 3 36 0 10 32 DA53@A085 DV14@A074 5208538571.376 345.781292551 0 YY 0
-349.206 693.082 4 36 0 10 33 DA53@A085 DV15@A105 5208538571.376 345.782269236 0 XX 0
-518.742 125.263 5 36 0 10 34 DA53@A085 DV16@A108 5208538571.376 345.783245921 0 YY 0
-540.087 -443.219 6 36 0 10 35 DA53@A085 DV17@A116 5208538571.376 345.784222606 0 XX 0
16.8601 271.279 7 36 0 10 36 DA53@A085 DV18@A070 5208538571.376 345.785199290 0 YY 0
718.263 66.2364 8 36 0 10 37 DA53@A085 DV19@A104 5208538571.376 345.786175975 0 XX 0
49.652 111.179 9 36 0 10 38 DA53@A085 DV20@A072 5208538571.376 345.787152660 0 YY 0
269.685 176.651 10 36 0 10 39 DA53@A085 DV21@A068 5208538571.376 345.788129345 0 XX 0
222.259 -48.8641 11 36 0 10 40 DA53@A085 DV22@A088 5208538571.376 345.789106030 0 YY 0
118.843 377.495 12 36 0 10 41 DA53@A085 DV23@A060 5208538571.376 345.790082715 0 XX 0
-133.347 -544.551 13 36 0 10 42 DA53@A085 DV24@A111 5208538571.376 345.791059400 0 YY 0
226.027 277.037 14 36 0 10 43 DA53@A085 DV25@A033 5208538571.376 345.792036084 0 XX 0
2.90653 746.052 15 36 0 11 12 DA54@A075 DA55@A134 5208538571.376 345.793012769 0 YY 0
-11.2901 307.447 16 36 0 11 13 DA54@A075 DA56@A062 5208538571.376 345.793989454 0 XX 0
209.127 495.328 17 36 0 11 14 DA54@A075 DA57@A094 5208538571.376 345.794966139 0 YY 0
37.6502 383.554 18 36 0 11 15 DA54@A075 DA58@A076 5208538571.376 345.795942824 0 XX 0
-70.2808 -217.093 19 36 0 11 16 DA54@A075 DA59@A093 5208538571.376 345.796919509 0 YY 0
70.4134 273.523 20 36 0 11 17 DA54@A075 DA62@A069 5208538571.376 345.797896194 0 XX 0
9.84532 1123.24 21 36 0 11 18 DA54@A075 DA63@A115 5208538571.376 345.798872878 0 YY 0
-336.774 1003.23 22 36 0 11 19 DA54@A075 DA64@A110 5208538571.376 345.799849563 0 XX 0
-23.1441 264.791 23 36 0 11 20 DA54@A075 DA65@A045 5208538571.376 345.800826248 0 YY 0
-3.45433 164.387 24 36 0 11 21 DA54@A075 DV02@A024 5208538571.376 345.801802933 0 XX 0
9.24451 226.168 25 36 0 11 22 DA54@A075 DV03@A027 5208538571.376 345.802779618 0 YY 0
-85.5134 237.278 26 36 0 11 23 DA54@A075 DV04@A042 5208538571.376 345.803756303 0 XX 0
-265.587 528.034 27 36 0 11 24 DA54@A075 DV05@A092 5208538571.376 345.804732988 0 YY 0
349.443 -153.76 28 36 0 11 25 DA54@A075 DV06@A096 5208538571.376 345.805709672 0 XX 0
230.16 258.558 29 36 0 11 26 DA54@A075 DV07@A086 5208538571.376 345.806686357 0 YY 0
-300.307 342.612 0 36 0 11 27 DA54@A075 DV08@A087 5208538571.376 345.778362496 0 XX 0
120.686 212.339 1 36 0 11 28 DA54@A075 DV09@A073 5208538571.376 345.779339181 0 YY 0
-100.132 239.566 2 36 0 11 29 DA54@A075 DV10@A043 5208538571.376 345.780315866 0 XX 0
-92.9743 174.578 3 36 0 11 30 DA54@A075 DV11@A007 5208538571.376 345.781292551 0 YY 0
-1159.02 -142.787 4 36 0 11 31 DA54@A075 DV12@A121 5208538571.376 345.782269236 0 XX 0
-192.148 314.521 5 36 0 11 32 DA54@A075 DV14@A074 5208538571.376 345.783245921 0 YY 0
-554.742 651.941 6 36 0 11 33 DA54@A075 DV15@A105 5208538571.376 345.784222606 0 XX 0
-724.278 84.1227 7 36 0 11 34 DA54@A075 DV16@A108 5208538571.376 345.785199290 0 YY 0
-745.622 -484.359 8 36 0 11 35 DA54@A075 DV17@A116 5208538571.376 345.786175975 0 XX 0
-188.677 230.139 9 36 0 11 36 DA54@A075 DV18@A070 5208538571.376 345.787152660 0 YY 0
512.727 25.0978 10 36 0 11 37 DA54@A075 DV19@A104 5208538571.376 345.788129345 0 XX 0
-155.884 70.0397 11 36 0 11 38 DA54@A075 DV20@A072 5208538571.376 345.789106030 0 YY 0
64.1479 135.512 12 36 0 11 39 DA54@A075 DV21@A068 5208538571.376 345.790082715 0 XX 0
16.7227 -90.0032 13 36 0 11 40 DA54@A075 DV22@A088 5208538571.376 345.791059400 0 YY 0
-86.6933 336.355 14 36 0 11 41 DA54@A075 DV23@A060 5208538571.376 345.792036084 0 XX 0
-338.881 -585.692 15 36 0 11 42 DA54@A075 DV24@A111 5208538571.376 345.793012769 0 YY 0
20.4901 235.898 16 36 0 11 43 DA54@A075 DV25@A033 5208538571.376 345.793989454 0 XX 0
-14.1963 -438.605 17 36 0 12 13 DA55@A134 DA56@A062 5208538571.376 345.794966139 0 YY 0
206.222 -250.724 18 36 0 12 14 DA55@A134 DA57@A094 5208538571.376 345.795942824 0 XX 0
34.7401 -362.498 19 36 0 12 15 DA55@A134 DA58@A076 5208538571.376 345.796919509 0 YY 0
-73.1869 -963.145 20 36 0 12 16 DA55@A134 DA59@A093 5208538571.376 345.797896194 0 XX 0
67.4984 -472.529 21 36 0 12 17 DA55@A134 DA62@A069 5208538571.376 345.798872878 0 YY 0
6.93829 377.189 22 36 0 12 18 DA55@A134 DA63@A115 5208538571.376 345.799849563 0 XX 0
-339.682 257.176 23 36 0 12 19 DA55@A134 DA64@A110 5208538571.376 345.800826248 0 YY 0
-26.0527 -481.261 24 36 0 12 20 DA55@A134 DA65@A045 5208538571.376 345.801802933 0 XX 0
-6.37222 -581.665 25 36 0 12 21 DA55@A134 DV02@A024 5208538571.376 345.802779618 0 YY 0
6.33516 -519.884 26 36 0 12 22 DA55@A134 DV03@A027 5208538571.376 345.803756303 0 XX 0
-88.4236 -508.774 27 36 0 12 23 DA55@A134 DV04@A042 5208538571.376 345.804732988 0 YY 0
-268.497 -218.018 28 36 0 12 24 DA55@A134 DV05@A092 5208538571.376 345.805709672 0 XX 0
346.541 -899.812 29 36 0 12 25 DA55@A134 DV06@A096 5208538571.376 345.806686357 0 YY 0
227.249 -487.494 0 36 0 12 26 DA55@A134 DV07@A086 5208538571.376 345.778362496 0 XX 0
-303.211 -403.439 1 36 0 12 27 DA55@A134 DV08@A087 5208538571.376 345.779339181 0 YY 0
117.777 -533.713 2 36 0 12 28 DA55@A134 DV09@A073 5208538571.376 345.780315866 0 XX 0
-103.039 -506.486 3 36 0 12 29 DA55@A134 DV10@A043 5208538571.376 345.781292551 0 YY 0
-95.8795 -571.474 4 36 0 12 30 DA55@A134 DV11@A007 5208538571.376 345.782269236 0 XX 0
-1161.93 -888.839 5 36 0 12 31 DA55@A134 DV12@A121 5208538571.376 345.783245921 0 YY 0
-195.056 -431.531 6 36 0 12 32 DA55@A134 DV14@A074 5208538571.376 345.784222606 0 XX 0
-557.647 -94.1102 7 36 0 12 33 DA55@A134 DV15@A105 5208538571.376 345.785199290 0 YY 0
-727.187 -661.929 8 36 0 12 34 DA55@A134 DV16@A108 5208538571.376 345.786175975 0 XX 0
-748.531 -1230.41 9 36 0 12 35 DA55@A134 DV17@A116 5208538571.376 345.787152660 0 YY 0
-191.586 -515.912 10 36 0 12 36 DA55@A134 DV18@A070 5208538571.376 345.788129345 0 XX 0
509.82 -720.954 11 36 0 12 37 DA55@A134 DV19@A104 5208538571.376 345.789106030 0 YY 0
-158.793 -676.012 12 36 0 12 38 DA55@A134 DV20@A072 5208538571.376 345.790082715 0 XX 0
61.2377 -610.54 13 36 0 12 39 DA55@A134 DV21@A068 5208538571.376 345.791059400 0 YY 0
13.8152 -836.055 14 36 0 12 40 DA55@A134 DV22@A088 5208538571.376 345.792036084 0 XX 0
-89.598 -409.697 15 36 0 12 41 DA55@A134 DV23@A060 5208538571.376 345.793012769 0 YY 0
-341.784 -1331.74 16 36 0 12 42 DA55@A134 DV24@A111 5208538571.376 345.793989454 0 XX 0
17.5833 -510.154 17 36 0 12 43 DA55@A134 DV25@A033 5208538571.376 345.794966139 0 YY 0
220.417 187.881 18 36 0 13 14 DA56@A062 DA57@A094 5208538571.376 345.795942824 0 XX 0
48.9387 76.1063 19 36 0 13 15 DA56@A062 DA58@A076 5208538571.376 345.796919509 0 YY 0
-58.9904 -524.54 20 36 0 13 16 DA56@A062 DA59@A093 5208538571.376 345.797896194 0 XX 0
81.6999 -33.9244 21 36 0 13 17 DA56@A062 DA62@A069 5208538571.376 345.798872878 0 YY 0
21.1347 815.793 22 36 0 13 18 DA56@A062 DA63@A115 5208538571.376 345.799849563 0 XX 0
-325.485 695.78 23 36 0 13 19 DA56@A062 DA64@A110 5208538571.376 345.800826248 0 YY 0
-11.855 -42.6563 24 36 0 13 20 DA56@A062 DA65@A045 5208538571.376 345.801802933 0 XX 0
7.83105 -143.061 25 36 0 13 21 DA56@A062 DV02@A024 5208538571.376 345.802779618 0 YY 0
20.5333 -81.2792 26 36 0 13 22 DA56@A062 DV03@A027 5208538571.376 345.803756303 0 XX 0
-74.2249 -70.1696 27 36 0 13 23 DA56@A062 DV04@A042 5208538571.376 345.804732988 0 YY 0
-254.298 220.586 28 36 0 13 24 DA56@A062 DV05@A092 5208538571.376 345.805709672 0 XX 0
360.735 -461.207 29 36 0 13 25 DA56@A062 DV06@A096 5208538571.376 345.806686357 0 YY 0
241.448 -48.8895 0 36 0 13 26 DA56@A062 DV07@A086 5208538571.376 345.778362496 0 XX 0
-289.016 35.1649 1 36 0 13 27 DA56@A062 DV08@A087 5208538571.376 345.779339181 0 YY 0
131.975 -95.1081 2 36 0 13 28 DA56@A062 DV09@A073 5208538571.376 345.780315866 0 XX 0
-88.842 -67.8817 3 36 0 13 29 DA56@A062 DV10@A043 5208538571.376 345.781292551 0 YY 0
-81.6837 -132.869 4 36 0 13 30 DA56@A062 DV11@A007 5208538571.376 345.782269236 0 XX 0
-1147.73 -450.235 5 36 0 13 31 DA56@A062 DV12@A121 5208538571.376 345.783245921 0 YY 0
-180.859 7.07333 6 36 0 13 32 DA56@A062 DV14@A074 5208538571.376 345.784222606 0 XX 0
-543.452 344.494 7 36 0 13 33 DA56@A062 DV15@A105 5208538571.376 345.785199290 0 YY 0
-712.989 -223.325 8 36 0 13 34 DA56@A062 DV16@A108 5208538571.376 345.786175975 0 XX 0
-734.332 -791.806 9 36 0 13 35 DA56@A062 DV17@A116 5208538571.376 345.787152660 0 YY 0
-177.388 -77.3079 10 36 0 13 36 DA56@A062 DV18@A070 5208538571.376 345.788129345 0 XX 0
524.017 -282.35 11 36 0 13 37 DA56@A062 DV19@A104 5208538571.376 345.789106030 0 YY 0
-144.595 -237.408 12 36 0 13 38 DA56@A062 DV20@A072 5208538571.376 345.790082715 0 XX 0
75.4364 -171.935 13 36 0 13 39 DA56@A062 DV21@A068 5208538571.376 345.791059400 0 YY 0
28.0124 -397.451 14 36 0 13 40 DA56@A062 DV22@A088 5208538571.376 345.792036084 0 XX 0
-75.4026 28.9074 15 36 0 13 41 DA56@A062 DV23@A060 5208538571.376 345.793012769 0 YY 0
-327.589 -893.139 16 36 0 13 42 DA56@A062 DV24@A111 5208538571.376 345.793989454 0 XX 0
31.78 -71.5495 17 36 0 13 43 DA56@A062 DV25@A033 5208538571.376 345.794966139 0 YY 0
-171.481 -111.774 18 36 0 14 15 DA57@A094 DA58@A076 5208538571.376 345.795942824 0 XX 0
-279.406 -712.421 19 36 0 14 16 DA57@A094 DA59@A093 5208538571.376 345.796919509 0 YY 0
-138.721 -221.803 20 36 0 14 17 DA57@A094 DA62@A069 5208538571.376 345.797896194 0 XX 0
-199.285 627.913 21 36 0 14 18 DA57@A094 DA63@A115 5208538571.376 345.798872878 0 YY 0
-545.905 507.899 22 36 0 14 19 DA57@A094 DA64@A110 5208538571.376 345.799849563 0 XX 0
-232.273 -230.536 23 36 0 14 20 DA57@A094 DA65@A045 5208538571.376 345.800826248 0 YY 0
-212.591 -330.939 24 36 0 14 21 DA57@A094 DV02@A024 5208538571.376 345.801802933 0 XX 0
-199.885 -269.159 25 36 0 14 22 DA57@A094 DV03@A027 5208538571.376 345.802779618 0 YY 0
-294.644 -258.05 26 36 0 14 23 DA57@A094 DV04@A042 5208538571.376 345.803756303 0 XX 0
-474.718 32.7058 27 36 0 14 24 DA57@A094 DV05@A092 5208538571.376 345.804732988 0 YY 0
140.32 -649.088 28 36 0 14 25 DA57@A094 DV06@A096 5208538571.376 345.805709672 0 XX 0
21.0288 -236.769 29 36 0 14 26 DA57@A094 DV07@A086 5208538571.376 345.806686357 0 YY 0
-509.432 -152.717 0 36 0 14 27 DA57@A094 DV08@A087 5208538571.376 345.778362496 0 XX 0
-88.4434 -282.988 1 36 0 14 28 DA57@A094 DV09@A073 5208538571.376 345.779339181 0 YY 0
